osm_id,longitude,latitude
node/5493654210,77.6808756,12.9280601
node/5493654211,77.6710697,12.9234328
node/5493654212,77.6717808,12.9237531
node/5493654213,77.6681174,12.9220489
node/5493654214,77.6723849,12.9240109
node/5493654215,77.6687756,12.9223569
node/5493654216,77.6730342,12.9243075
node/5493654217,77.6694777,12.9226733
node/5493654218,77.6797365,12.9275215
node/5493654219,77.6701192,12.9229807
node/5493654220,77.6806617,12.9279474
node/5493661821,77.6708305,12.923323
node/5494207514,77.6772968,12.9263959
node/5494207515,77.6949778,12.9390236
node/5494207516,77.6790011,12.9272095
node/5494207517,77.6782112,12.9268263
node/5494207518,77.6776677,12.9265681
node/5494207519,77.6763606,12.92593
node/5494207520,77.6862094,12.9309026
node/5494208221,77.6850389,12.9301275
node/5494208222,77.6784562,12.9269517
node/5494208223,77.6778634,12.9266678
node/5494208224,77.6675511,12.9217718
node/5494208225,77.6852846,12.9301507
node/5494208226,77.6950789,12.9391395
node/5494208227,77.6787388,12.9270954
node/5494208228,77.6780043,12.9267419
node/5500456919,77.6809789,12.9124255
node/5500456920,77.6790161,12.9134291
node/5500457021,77.6775081,12.9140263
node/5500457022,77.6806551,12.9125794
node/5500457023,77.6786877,12.9135765
node/5500457024,77.6772208,12.9141007
node/5500457025,77.6804723,12.9126774
node/5500457026,77.681781,12.9120245
node/5500457027,77.6769062,12.9142029
node/5500457028,77.6802385,12.912803
node/5500457029,77.6820254,12.9119006
node/5500457030,77.6766018,12.9142718
node/5500457031,77.6800184,12.9129357
node/5500457032,77.682284,12.9117658
node/5500457033,77.6797145,12.9130839
node/5500457034,77.6784261,12.9136742
node/5500457035,77.681402,12.9121938
node/5500457036,77.6795293,12.9131646
node/5500457037,77.6781212,12.9138044
node/5500457038,77.6812913,12.9122594
node/5500457039,77.6792692,12.9133129
node/5500457040,77.6779119,12.9138974
node/5503513633,77.6538547,12.9238548
node/5503513634,77.6419993,12.9187036
node/5503513635,77.6508236,12.9245483
node/5503513636,77.6384617,12.9196772
node/5503513637,77.6618517,12.9216005
node/5503513638,77.6476804,12.9241671
node/5503513639,77.642515,12.9236271
node/5503513640,77.6591406,12.9223743
node/5503513641,77.6450951,12.9220964
node/5503513642,77.6518514,12.9100577
node/5503513643,77.6563731,12.923322
node/5503513644,77.6431836,12.9198382
node/5503513645,77.6527333,12.9240852
node/5503513646,77.6413715,12.9175957
node/5503513647,77.6496641,12.9245603
node/5503513648,77.6390843,12.9218753
node/5503513649,77.6606393,12.9217084
node/5503513650,77.6465824,12.9235117
node/5503513651,77.6453935,12.9244115
node/5503513652,77.6578558,12.9226115
node/5503513653,77.6442496,12.921313
node/5503513654,77.6509908,12.9049801
node/5503513655,77.6551839,12.9235712
node/5503513656,77.6424935,12.9190945
node/5503513657,77.6516206,12.9243267
node/5503513658,77.6484647,12.9243356
node/5503513659,77.6404701,12.9236299
node/5503513660,77.6597577,12.9220407
node/5503513661,77.6457164,12.9229051
node/5503513662,77.6484911,12.9245822
node/5503513663,77.6570755,12.9230012
node/5503513664,77.6435483,12.9206394
node/5503513665,77.6535316,12.9240283
node/5503513666,77.641793,12.9184255
node/5503513667,77.650468,12.9245126
node/5503513668,77.6385745,12.9203889
node/5503513669,77.661525,12.9216847
node/5503513670,77.6471772,12.9240654
node/5503513671,77.6434192,12.9238607
node/5503513672,77.6588382,12.9224829
node/5503513673,77.6448484,12.9218428
node/5503513674,77.651824,12.9088198
node/5503513675,77.6561327,12.9234072
node/5503513676,77.642946,12.9195239
node/5503513677,77.6523956,12.9242522
node/5503513679,77.6490862,12.9244277
node/5503513680,77.6392765,12.9221447
node/5503513681,77.660311,12.9217659
node/5503513682,77.6462735,12.9232952
node/5503513683,77.6461885,12.9244427
node/5503513684,77.6575698,12.9227255
node/5503513685,77.644038,12.9210797
node/5503513686,77.654592,12.9235986
node/5503513687,77.6423083,12.9188785
node/5503513688,77.651276,12.9244614
node/5503513689,77.6384136,12.9187612
node/5503513690,77.6622531,12.9213836
node/5503513691,77.6480758,12.9244089
node/5503513693,77.6594336,12.9221626
node/5503513694,77.6453964,12.9226486
node/5503513695,77.6492636,12.9245563
node/5503513696,77.6566759,12.9231475
node/5503513697,77.6433804,12.9204146
node/5503513698,77.653179,12.9240017
node/5503513699,77.6416122,12.9182081
node/5503513700,77.6501086,12.9245894
node/5503513701,77.6388018,12.9211323
node/5503513702,77.6612225,12.9217649
node/5503513703,77.6469483,12.9236354
node/5503513704,77.6441844,12.9240912
node/5503513705,77.6585456,12.9225814
node/5503513706,77.6445387,12.9215008
node/5503513707,77.6514907,12.9072031
node/5503513708,77.6558056,12.9235239
node/5503513709,77.6427754,12.9192829
node/5503513710,77.6520656,12.9242302
node/5503513711,77.6383349,12.9171029
node/5503513712,77.6487704,12.9244963
node/5503513713,77.6396115,12.9228865
node/5503513714,77.6600902,12.9218253
node/5503513715,77.6460658,12.923104
node/5503513716,77.647221,12.924496
node/5503513717,77.6572607,12.9228098
node/5503513718,77.6438668,12.9208334
node/5503513719,77.6542174,12.923793
node/5503513720,77.6421148,12.9186239
node/5503513921,77.6509296,12.9244699
node/5503513922,77.6384482,12.9195563
node/5503513923,77.6618241,12.921492
node/5503513924,77.6478608,12.9243678
node/5503513925,77.6422643,12.9235815
node/5503513926,77.6591241,12.9222698
node/5503513927,77.6451291,12.9224115
node/5503513928,77.6518433,12.9105867
node/5503513929,77.6563539,12.9232586
node/5503513930,77.6431669,12.9201868
node/5503513931,77.6528607,12.9241716
node/5503513932,77.6413788,12.9180142
node/5503513933,77.6498212,12.9244348
node/5503513934,77.6390014,12.9216674
node/5503513935,77.6609761,12.9218232
node/5503513936,77.6466177,12.9234376
node/5503513937,77.6450007,12.9243828
node/5503513938,77.6582687,12.9226977
node/5503513939,77.6443433,12.9212278
node/5503513940,77.651269,12.9058962
node/5503513941,77.6554786,12.9236457
node/5503513942,77.6425773,12.9190322
node/5503513943,77.6517493,12.924375
node/5503513944,77.638361,12.9179203
node/5503513945,77.6485354,12.9244753
node/5503513946,77.6400246,12.9239233
node/5503513947,77.6597343,12.9219555
node/5503513948,77.6457765,12.9228203
node/5503513949,77.6481357,12.9245511
node/5503513950,77.6570477,12.9228941
node/5503513951,77.6436501,12.9205819
node/5503513952,77.6536568,12.9238865
node/5503513953,77.6419036,12.9183493
node/5503513954,77.6505701,12.9245831
node/5503513955,77.6385088,12.9201182
node/5503513956,77.661507,12.9215961
node/5503513957,77.6473326,12.9241945
node/5503513958,77.6430929,12.9237638
node/5503513959,77.6588119,12.9223752
node/5503513960,77.6449419,12.9222615
node/5503513961,77.6518397,12.9096577
node/5503513962,77.6561172,12.9233117
node/5503513963,77.6430175,12.9199562
node/5503513964,77.6525308,12.924113
node/5503513965,77.6411446,12.9177681
node/5503513966,77.6492787,12.9244358
node/5503513967,77.6390814,12.9221582
node/5503513968,77.6606502,12.9219202
node/5503513969,77.6463478,12.9231899
node/5503513970,77.6459196,12.9244541
node/5503513971,77.6579314,12.9227922
node/5503513972,77.6441074,12.9209959
node/5503513973,77.6546711,12.9236927
node/5503513974,77.6423914,12.9188054
node/5503513975,77.6514303,12.924361
node/5503513976,77.6384082,12.9185469
node/5503513977,77.6622323,12.9213013
node/5503513978,77.6481776,12.9242758
node/5503513979,77.6409601,12.9234157
node/5503513980,77.6594065,12.922071
node/5503513981,77.6454796,12.9225691
node/5503513982,77.648985,12.9246376
node/5503513983,77.6566447,12.9230358
node/5503513984,77.6434466,12.9203456
node/5503513985,77.6533268,12.9240657
node/5503513986,77.6417018,12.9181302
node/5503513987,77.650282,12.9245318
node/5503513988,77.6385909,12.9210977
node/5503513989,77.6612098,12.9216421
node/5503513990,77.6470302,12.9239655
node/5503513991,77.6439738,12.9240266
node/5503513992,77.6585171,12.9224709
node/5503513993,77.6446777,12.9219873
node/5503513994,77.6516607,12.9077569
node/5503513995,77.6557792,12.9234345
node/5503513996,77.6427812,12.9196852
node/5503513997,77.6521528,12.9242914
node/5503513998,77.63831,12.9168501
node/5503513999,77.6488761,12.9244308
node/5503514000,77.6395044,12.9226361
node/5503514001,77.6603473,12.9219933
node/5503514002,77.6461578,12.9230213
node/5503514003,77.6469251,12.9244721
node/5503514004,77.6576288,12.9229146
node/5503514005,77.6439266,12.9207723
node/5503514006,77.6544393,12.9237419
node/5503514007,77.6421957,12.9185363
node/5503514008,77.6510205,12.9245162
node/5503514009,77.638401,12.9193372
node/5503514010,77.6617943,12.9213747
node/5503514011,77.6479481,12.9241046
node/5503514012,77.6419355,12.9234893
node/5503514013,77.659101,12.9221755
node/5503514014,77.6452022,12.9223332
node/5503514015,77.6518142,12.9110087
node/5503514016,77.6563325,12.9231499
node/5503514017,77.6432532,12.9200951
node/5503514018,77.6530501,12.9240259
node/5503514019,77.6414926,12.9179264
node/5503514020,77.6498682,12.9245911
node/5503514121,77.6388872,12.9214066
node/5503514122,77.6609477,12.9217331
node/5503514123,77.6468343,12.9238555
node/5503514124,77.6447326,12.9243008
node/5503514125,77.6582431,12.9225891
node/5503514126,77.6443974,12.9216227
node/5503514127,77.6513299,12.9062099
node/5503514128,77.6554709,12.9235083
node/5503514129,77.6426024,12.9194185
node/5503514130,77.6518607,12.9242687
node/5503514131,77.6383312,12.9176395
node/5503514132,77.6486869,12.9243747
node/5503514133,77.6399717,12.9236233
node/5503514134,77.6600905,12.9220554
node/5503514135,77.645836,12.9227388
node/5503514136,77.6478573,12.9245572
node/5503514137,77.6573574,12.9230363
node/5503514138,77.6437271,12.9205018
node/5503514139,77.6537464,12.9239848
node/5503514140,77.641974,12.9182668
node/5503514141,77.6507559,12.9244852
node/5503514142,77.6384944,12.9198552
node/5503514143,77.6614934,12.9214944
node/5503514144,77.647637,12.9242641
node/5503514145,77.6428023,12.9236939
node/5503514146,77.658767,12.922275
node/5503514147,77.6450305,12.92218
node/5503514148,77.6518408,12.9099042
node/5503514149,77.6561062,12.9232226
node/5503514150,77.6430991,12.9198955
node/5503514151,77.6526275,12.9241954
node/5503514152,77.6412653,12.9176989
node/5503514153,77.649292,12.9247392
node/5503514154,77.6389911,12.9219698
node/5503514155,77.6606415,12.9217808
node/5503514156,77.6465317,12.9235977
node/5503514157,77.6456619,12.9244501
node/5503514158,77.6579142,12.9227095
node/5503514159,77.6441649,12.9214027
node/5503514160,77.6549168,12.9236468
node/5503514161,77.6423882,12.9191839
node/5503514162,77.6515096,12.9244276
node/5503514163,77.6383607,12.918187
node/5503514164,77.6483168,12.9244389
node/5503514165,77.6407092,12.9235206
node/5503514166,77.6597799,12.9221574
node/5503514167,77.6455564,12.9224918
node/5503514168,77.6487426,12.9246165
node/5503514169,77.6570861,12.9231353
node/5503514170,77.6435179,12.9202639
node/5503514171,77.6534512,12.9239328
node/5503514172,77.6417805,12.9180474
node/5503514173,77.6503629,12.9245927
node/5503514174,77.6386392,12.9206267
node/5503514175,77.6611768,12.9215594
node/5503514176,77.6471444,12.9237635
node/5503514177,77.6436632,12.9239293
node/5503514178,77.6584818,12.9223867
node/5503514179,77.6447641,12.9219159
node/5503514180,77.651788,12.9085253
node/5503514181,77.6557703,12.9233318
node/5503514182,77.6428622,12.9196168
node/5503514183,77.6522816,12.924162
node/5503514184,77.6382895,12.9165659
node/5503514185,77.6489745,12.9245227
node/5503514186,77.6393886,12.9223973
node/5503514187,77.6603377,12.9218818
node/5503514188,77.6462392,12.9233671
node/5503514189,77.6465411,12.9244711
node/5503514190,77.6576174,12.9228169
node/5503514191,77.6439734,12.9211383
node/5503514192,77.6543476,12.9236315
node/5503514193,77.6422017,12.9189285
node/5503514194,77.6511703,12.9244107
node/5503514195,77.6384059,12.9190357
node/5503514196,77.6622633,12.921469
node/5503514197,77.6479645,12.9242183
node/5503514198,77.6416492,12.9233808
node/5503514199,77.6594593,12.9222703
node/5503514200,77.6452722,12.9222346
node/5503514201,77.6495188,12.9245662
node/5503514202,77.6566981,12.9232466
node/5503514203,77.6433282,12.9200191
node/5503514204,77.6530998,12.9241293
node/5503514205,77.6415832,12.9178361
node/5503514206,77.6500302,12.9244855
node/5503514207,77.6387498,12.921463
node/5503514208,77.6609609,12.9216312
node/5503514209,77.6468825,12.9237587
node/5503514210,77.6444675,12.924188
node/5503514211,77.6581928,12.9225043
node/5503514212,77.644464,12.9215625
node/5503514213,77.6513763,12.9065379
node/5503514214,77.655452,12.9234093
node/5503514215,77.6426873,12.919357
node/5503514216,77.6519506,12.9243485
node/5503514217,77.6383303,12.9173932
node/5503514219,77.6600868,12.9219432
node/5503514220,77.6460071,12.9231774
node/5503514321,77.6475353,12.9245527
node/5503514322,77.6573131,12.9229241
node/5503514323,77.6437997,12.9208993
node/5532875125,77.7289487,12.9887579
node/5532914522,77.7280058,12.9940005
node/5532914523,77.7230923,12.994606
node/5532914524,77.7289677,12.988799
node/5532949524,77.7302976,12.9863968
node/5532949525,77.7305063,12.9866866
node/5532967423,77.7307054,12.9864094
node/5532972321,77.7304722,12.9867719
node/5536385572,77.6395372,12.9163058
node/5536385573,77.6373936,12.9159799
node/5536385574,77.6347238,12.916241
node/5536385575,77.6330387,12.9165198
node/5536385576,77.6309037,12.9167304
node/5536385577,77.6287316,12.9167618
node/5536385578,77.6269726,12.9171399
node/5536385579,77.6251948,12.9177089
node/5536385580,77.623241,12.9174594
node/5536385581,77.6398889,12.9164486
node/5536385582,77.6377653,12.91587
node/5536385583,77.6355901,12.9161659
node/5536385584,77.6333659,12.9164819
node/5536385585,77.631197,12.9165127
node/5536385586,77.6290344,12.9167069
node/5536385587,77.6273375,12.917056
node/5536385588,77.6255866,12.9176899
node/5536385589,77.6234543,12.9174666
node/5536385590,77.6401998,12.9167067
node/5536385591,77.6381048,12.9159128
node/5536385592,77.63601,12.9161604
node/5536385593,77.6337533,12.9164449
node/5536385594,77.631578,12.9166652
node/5536385595,77.62945,12.9167425
node/5536385596,77.6276444,12.9169419
node/5536385597,77.6258926,12.9176421
node/5536385598,77.6238418,12.9175176
node/5536385599,77.6386474,12.9159419
node/5536385600,77.6364042,12.9160499
node/5536385601,77.6341241,12.9164146
node/5536385602,77.6319835,12.916549
node/5536385603,77.629792,12.9167125
node/5536385604,77.6279819,12.9169303
node/5536385605,77.6262768,12.9175556
node/5536385606,77.6242179,12.9175731
node/5536385607,77.6390205,12.9161094
node/5536385608,77.6368065,12.9160535
node/5536385609,77.634485,12.9163951
node/5536385610,77.6325122,12.9164859
node/5536385611,77.6301315,12.9166569
node/5536385612,77.6283404,12.9168247
node/5536385613,77.6266159,12.9174238
node/5536385614,77.6245461,12.9175793
node/5536385615,77.6394131,12.9161949
node/5536385616,77.6372694,12.9159417
node/5536385617,77.6347401,12.9161834
node/5536385618,77.6326923,12.9163698
node/5536385619,77.6305166,12.916658
node/5536385620,77.6287192,12.9166722
node/5536386621,77.6270082,12.9172984
node/5536386622,77.6248603,12.9176445
node/5536386623,77.6397714,12.9164176
node/5536386624,77.6376461,12.91595
node/5536386625,77.6353114,12.9162028
node/5536386626,77.6330189,12.9163444
node/5536386627,77.6308836,12.9166118
node/5536386628,77.6290213,12.9166345
node/5536386629,77.6273762,12.9171962
node/5536386630,77.6252022,12.9176324
node/5536386631,77.6234433,12.9175333
node/5536386632,77.6401229,12.916599
node/5536386633,77.6379915,12.9158499
node/5536386634,77.6358704,12.9161333
node/5536386635,77.6333204,12.9163153
node/5536386636,77.6311963,12.9166021
node/5536386637,77.6294552,12.9167923
node/5536386638,77.627688,12.9170933
node/5536386639,77.6255797,12.9175239
node/5536386640,77.6238305,12.9174308
node/5536386641,77.6406292,12.9169915
node/5536386642,77.6385316,12.9159605
node/5536386643,77.6362625,12.9161174
node/5536386644,77.6337264,12.9162731
node/5536386645,77.6315773,12.916542
node/5536386646,77.6297682,12.9165976
node/5536386647,77.628006,12.916991
node/5536386648,77.6258688,12.9175601
node/5536386649,77.6242442,12.9174832
node/5536386650,77.6389016,12.9160004
node/5536386651,77.6366775,12.91602
node/5536386652,77.6341027,12.9162388
node/5536386653,77.6323289,12.9164877
node/5536386654,77.6301325,12.9165782
node/5536386655,77.6283627,12.916891
node/5536386656,77.6262593,12.9174601
node/5536386657,77.6245708,12.9174983
node/5536386658,77.6392711,12.9161976
node/5536386659,77.6370906,12.9160167
node/5536386660,77.6344786,12.9161973
node/5536386661,77.632694,12.9164358
node/5536386662,77.6305192,12.9167407
node/5536386663,77.6287363,12.9168259
node/5536386664,77.6266073,12.9173297
node/5536386665,77.6248574,12.9175415
node/5536386666,77.6396644,12.9163129
node/5536386667,77.6375298,12.9159051
node/5536386668,77.6350732,12.9162029
node/5536386669,77.6330385,12.9164149
node/5536386670,77.6308847,12.9165187
node/5536386671,77.6290445,12.916798
node/5536386672,77.626999,12.9172023
node/5536386673,77.6252142,12.9175625
node/5536386674,77.6232993,12.9172869
node/5536386675,77.6400277,12.9165693
node/5536386676,77.6378707,12.9159223
node/5536386677,77.6357013,12.916195
