osm_id,lit,highway,geometry_type,geometry
way/374695604,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6530391, 12.9559828], [77.6520059, 12.956298], [77.6516761, 12.9551839], [77.6527785, 12.9549942], [77.6530391, 12.9559828]]]}"
way/374973874,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6444021, 12.9587181], [77.6445111, 12.9586137], [77.6447009, 12.9588019], [77.6445918, 12.9589063], [77.6444021, 12.9587181]]]}"
way/378615432,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5548074, 12.9757833], [77.5548103, 12.9756803], [77.5548163, 12.9754639], [77.5550348, 12.9754697], [77.555037, 12.9753907], [77.5558444, 12.9754121], [77.555843, 12.9754622], [77.5558418, 12.9755062], [77.5560022, 12.9755104], [77.5560063, 12.9753643], [77.5560771, 12.9753661], [77.5560675, 12.9757072], [77.5558508, 12.9757015], [77.5558504, 12.9757162], [77.55585, 12.975733], [77.5557686, 12.9757308], [77.5557677, 12.9757632], [77.5551791, 12.9757476], [77.555175, 12.9758923], [77.554993, 12.9758874], [77.5549958, 12.9757883], [77.5548074, 12.9757833]]]}"
way/400266327,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5460653, 12.974355], [77.5458701, 12.9743532], [77.5458699, 12.9743758], [77.5458697, 12.9743963], [77.5450207, 12.9743885], [77.5450212, 12.9743365], [77.5447998, 12.9743345], [77.5448017, 12.9741334], [77.5450144, 12.9741353], [77.5450152, 12.9740572], [77.5449297, 12.9740565], [77.5449301, 12.9740134], [77.5449304, 12.9739856], [77.5459714, 12.9739951], [77.5459707, 12.9740668], [77.5458975, 12.9740661], [77.5458375, 12.9740656], [77.5458368, 12.9741441], [77.5460673, 12.9741462], [77.5460653, 12.974355]]]}"
way/405425985,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6517416, 12.9908806], [77.6522858, 12.9910421], [77.6529162, 12.9912264], [77.6531509, 12.9913035], [77.6535036, 12.991442], [77.6542881, 12.9917974], [77.6546073, 12.9919621], [77.6545805, 12.992013], [77.654267, 12.9918421], [77.6540668, 12.9917453], [77.6537068, 12.9915926], [77.6535277, 12.9915243], [77.6531455, 12.9913753], [77.6528478, 12.991276], [77.6522658, 12.9911061], [77.6517427, 12.9909728], [77.6513726, 12.9908905], [77.6513806, 12.9908722], [77.6514401, 12.9908845], [77.6517275, 12.990937], [77.6517416, 12.9908806]]]}"
way/419771780,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5958944, 12.918945], [77.5958944, 12.9186953], [77.5961691, 12.9186863], [77.5961771, 12.9189372], [77.5958944, 12.918945]]]}"
way/426854066,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6717029, 13.00035], [77.6724074, 13.0004703], [77.6738181, 13.0006331], [77.6752501, 13.0007134], [77.6768082, 13.0007167], [77.6768101, 13.0007715], [77.6753047, 13.0007896], [77.6738199, 13.000695], [77.672687, 13.0005605], [77.671692, 13.0003836], [77.6717029, 13.00035]]]}"
way/426854067,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6723913, 13.0003938], [77.6724004, 13.0003354], [77.6738075, 13.0004911], [77.6748932, 13.0005689], [77.6755414, 13.0005848], [77.6761097, 13.0005813], [77.6761692, 13.0006232], [77.6763304, 13.0006232], [77.6763298, 13.0006064], [77.6766637, 13.0006013], [77.6766894, 13.0006381], [77.6755432, 13.000645], [77.6749041, 13.0006308], [77.6738129, 13.0005565], [77.6723913, 13.0003938]]]}"
way/440327192,yes,bus_stop,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5917265, 13.0974115], [77.5917991, 13.0974886], [77.5912562, 13.0979884], [77.5911754, 13.0979], [77.5917265, 13.0974115]]]}"
way/450537555,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7058682, 12.9067723], [77.7058697, 12.906736], [77.7058911, 12.906736], [77.7059836, 12.9057686], [77.7060091, 12.9057686], [77.7057491, 12.9086937], [77.7057329, 12.9086687], [77.705749, 12.9082334], [77.7057791, 12.9078753], [77.705812, 12.907483], [77.7057959, 12.9074804], [77.7058038, 12.9072866], [77.7058348, 12.9072595], [77.7058588, 12.9069514], [77.7058682, 12.9067723]]]}"
way/458945624,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6677319, 12.9963203], [77.6678415, 12.9960796], [77.6689018, 12.9965347], [77.6689271, 12.9965446], [77.6689926, 12.9965805], [77.6690287, 12.9965927], [77.6689191, 12.9968334], [77.66879, 12.9967776], [77.6677319, 12.9963203]]]}"
way/458947094,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6921484, 12.996905], [77.6920391, 12.9966453], [77.6921917, 12.9965968], [77.6921671, 12.996531], [77.6931526, 12.9962016], [77.6932559, 12.9964954], [77.693321, 12.9964696], [77.6933378, 12.9965217], [77.6932176, 12.9965622], [77.6931956, 12.996495], [77.6925917, 12.9966825], [77.692558, 12.9967491], [77.6925423, 12.9967803], [77.6921484, 12.996905]]]}"
way/458948595,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7085142, 12.9814384], [77.7085487, 12.9813146], [77.7084942, 12.9813002], [77.7085168, 12.981219], [77.7086559, 12.9807203], [77.7087143, 12.9805112], [77.7087402, 12.9804182], [77.7087947, 12.9804326], [77.7088508, 12.9802313], [77.7090994, 12.9802972], [77.7090655, 12.9804186], [77.7091148, 12.9804317], [77.7090928, 12.9805106], [77.7089872, 12.980889], [77.7088897, 12.9812385], [77.7088695, 12.9813122], [77.7088197, 12.9812988], [77.7087625, 12.9815041], [77.7085142, 12.9814384]]]}"
way/458948597,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7044624, 12.9933373], [77.7042516, 12.9933916], [77.7042679, 12.9934518], [77.7038859, 12.9935502], [77.7034231, 12.9936694], [77.7034107, 12.9936235], [77.7032314, 12.9936698], [77.7031658, 12.9934281], [77.7033659, 12.9933765], [77.70335, 12.9933182], [77.7037605, 12.9932124], [77.7042595, 12.9930837], [77.7042718, 12.9931293], [77.7043971, 12.993097], [77.7044624, 12.9933373]]]}"
way/458948601,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7150071, 12.9777721], [77.7149743, 12.9775417], [77.7152099, 12.9775098], [77.7152021, 12.9774546], [77.7156647, 12.9773919], [77.7161452, 12.9773268], [77.7161531, 12.9773818], [77.7162502, 12.9773686], [77.7162839, 12.9776057], [77.7160989, 12.9776307], [77.7161067, 12.977685], [77.7156624, 12.9777452], [77.7151769, 12.9778109], [77.7151682, 12.9777503], [77.7150071, 12.9777721]]]}"
way/458951599,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7242447, 12.9767343], [77.7242267, 12.9765383], [77.7244496, 12.9765223], [77.7244475, 12.9765003], [77.7248696, 12.9764671], [77.7252313, 12.9764386], [77.7252334, 12.9764518], [77.7253887, 12.9764398], [77.7254101, 12.9766425], [77.7253874, 12.976644], [77.7253919, 12.976709], [77.7252131, 12.9767218], [77.7251223, 12.97673], [77.7249835, 12.9767422], [77.7247172, 12.9767642], [77.72466, 12.9767693], [77.7243522, 12.9767946], [77.7243463, 12.976726], [77.7242447, 12.9767343]]]}"
way/458951601,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7275688, 12.9805085], [77.7276967, 12.9811011], [77.7278352, 12.9817424], [77.7275758, 12.9817956], [77.7274396, 12.9811648], [77.7273094, 12.9805617], [77.7275688, 12.9805085]]]}"
way/458951608,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7372069, 12.9875179], [77.7372375, 12.9875175], [77.737372, 12.9875157], [77.7373716, 12.9874847], [77.7373708, 12.9874317], [77.7378918, 12.9874245], [77.738398, 12.9874175], [77.7383993, 12.987505], [77.7384945, 12.9875037], [77.738498, 12.9877463], [77.7379171, 12.9877543], [77.7373554, 12.987762], [77.7373548, 12.9877211], [77.7372098, 12.9877231], [77.7372069, 12.9875179]]]}"
way/458951611,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7538107, 12.9868407], [77.7538762, 12.9868136], [77.7540495, 12.9872112], [77.754244, 12.9876575], [77.7541785, 12.9876846], [77.7542634, 12.9878794], [77.7540525, 12.9879666], [77.7539343, 12.9876954], [77.7538756, 12.9877197], [77.7537044, 12.9873269], [77.7535083, 12.9868769], [77.753567, 12.9868526], [77.75354, 12.9867905], [77.7537508, 12.9867032], [77.7538107, 12.9868407]]]}"
way/458951612,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7474159, 12.9856372], [77.7474366, 12.9856889], [77.7471367, 12.985803], [77.7465631, 12.9860213], [77.7465429, 12.9859711], [77.7464307, 12.9860138], [77.7463349, 12.9857746], [77.7465273, 12.9857014], [77.746511, 12.9856607], [77.747025, 12.9854651], [77.7473912, 12.9853258], [77.7474138, 12.9853822], [77.747541, 12.9853338], [77.7476299, 12.9855558], [77.7474159, 12.9856372]]]}"
way/459200843,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5260675, 13.0358851], [77.5261441, 13.0360162], [77.5262641, 13.0362216], [77.5251425, 13.0368434], [77.5249459, 13.0365068], [77.5260675, 13.0358851]]]}"
way/459200844,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5333361, 13.0332453], [77.5329881, 13.0334496], [77.5329187, 13.0333376], [77.5328113, 13.033164], [77.5338956, 13.0325274], [77.5340207, 13.0327297], [77.5336246, 13.0329623], [77.5336615, 13.0330219], [77.5335556, 13.033084], [77.5336058, 13.0331652], [77.5333716, 13.0333027], [77.5333361, 13.0332453]]]}"
way/497166911,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5410912, 13.0284392], [77.5410106, 13.0284871], [77.5405265, 13.0287666], [77.5405026, 13.0287274], [77.5404906, 13.0287077], [77.5403333, 13.0287985], [77.5402557, 13.0286709], [77.5402361, 13.0286386], [77.5403989, 13.0285447], [77.5403761, 13.0285072], [77.5405733, 13.0283933], [77.5406351, 13.0283565], [77.5407984, 13.0282622], [77.5408557, 13.0282292], [77.5409683, 13.0281641], [77.5410289, 13.0281282], [77.5411612, 13.0280518], [77.5411826, 13.0280869], [77.5413143, 13.0280109], [77.5413453, 13.0280618], [77.5414116, 13.0281707], [77.5412649, 13.0282554], [77.5412785, 13.0282778], [77.5413025, 13.0283172], [77.5410912, 13.0284392]]]}"
way/499487806,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5732712, 12.9753856], [77.5733096, 12.9754327], [77.5733412, 12.9754843], [77.5733657, 12.9755395], [77.5733825, 12.9755974], [77.5733913, 12.9756569], [77.5733922, 12.9757146], [77.5733857, 12.975772], [77.5733717, 12.9758281], [77.5733506, 12.9758821], [77.5733227, 12.975933], [77.5732892, 12.9759806], [77.5732328, 12.9760395], [77.5731881, 12.9760705], [77.5731485, 12.9760979], [77.5731187, 12.9761138], [77.5730106, 12.9761494], [77.5728524, 12.9761554], [77.5727523, 12.9761321], [77.5727138, 12.9761168], [77.5726275, 12.9760669], [77.5725975, 12.9760432], [77.5725574, 12.9760075], [77.5718106, 12.976071], [77.5712272, 12.976111], [77.5712083, 12.9758525], [77.571201, 12.9757334], [77.5711914, 12.975614], [77.5717747, 12.975574], [77.5724684, 12.9755234], [77.5724796, 12.9754977], [77.5724928, 12.9754722], [77.5725415, 12.9754009], [77.5726007, 12.9753414], [77.5726676, 12.9752943], [77.5726994, 12.9752658], [77.572684, 12.9746296], [77.5729169, 12.9746275], [77.5731372, 12.9746256], [77.5731454, 12.9752504], [77.5731459, 12.9752872], [77.5731645, 12.9752979], [77.5732213, 12.975338], [77.5732712, 12.9753856]]]}"
way/507886813,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6414038, 13.0605689], [77.6415348, 13.0604641], [77.6416398, 13.0605887], [77.6415088, 13.0606934], [77.6414038, 13.0605689]]]}"
way/513608920,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.573494, 12.915371], [77.5735324, 12.9153659], [77.573488, 12.9150499], [77.5734448, 12.9150557], [77.5734361, 12.9149998], [77.5734204, 12.915002], [77.5733886, 12.9150066], [77.5733265, 12.9145497], [77.5734592, 12.9145292], [77.5735136, 12.9147955], [77.5736833, 12.9147665], [77.5736734, 12.9146912], [77.5737921, 12.9146764], [77.573808, 12.914797], [77.5737424, 12.9148122], [77.5737904, 12.9151823], [77.5739066, 12.9151684], [77.5739125, 12.9152153], [77.5739941, 12.9152056], [77.5740489, 12.9156411], [77.573881, 12.9156612], [77.5738745, 12.9156092], [77.5738558, 12.9154606], [77.5738754, 12.9154583], [77.5738549, 12.9152956], [77.5738054, 12.9153015], [77.5738664, 12.9157728], [77.5739758, 12.9157572], [77.573997, 12.9158988], [77.5740357, 12.9158932], [77.5740522, 12.9160029], [77.5740381, 12.9160048], [77.5740625, 12.9161665], [77.5739669, 12.9161802], [77.5739333, 12.916185], [77.5739089, 12.9160234], [77.5736199, 12.9160646], [77.573619, 12.9162245], [77.5736395, 12.9162246], [77.5736388, 12.9164117], [77.5734343, 12.9164109], [77.573433, 12.9164402], [77.5734316, 12.9164726], [77.5732183, 12.9164641], [77.5732183, 12.9164102], [77.5731715, 12.91641], [77.5731719, 12.9163164], [77.573544, 12.9163178], [77.5735464, 12.9157064], [77.573494, 12.915371]]]}"
way/515225942,yes,footway,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5724274, 13.1037827], [77.5723625, 13.1031662], [77.572945, 13.1031735], [77.5729296, 13.1037287], [77.5724274, 13.1037827]]]}"
way/530606753,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6422163, 13.0593138], [77.6422251, 13.0591212], [77.6422521, 13.0583677], [77.6429304, 13.0585235], [77.6428395, 13.0587523], [77.6427598, 13.0587488], [77.6427581, 13.0589695], [77.6427138, 13.0591195], [77.6425457, 13.0593146], [77.6422163, 13.0593138]]]}"
way/530861582,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6334904, 13.028322], [77.6333521, 13.0280091], [77.6336723, 13.0278724], [77.6338105, 13.0281883], [77.6334904, 13.028322]]]}"
way/531500549,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7278343, 12.9939314], [77.7279125, 12.9937029], [77.7283575, 12.9938475], [77.7282796, 12.9940761], [77.7278343, 12.9939314]]]}"
way/545052922,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5293557, 12.946371], [77.5294419, 12.946191], [77.5295168, 12.9462277], [77.5296003, 12.9462687], [77.5297548, 12.9463464], [77.529771, 12.9463163], [77.5303664, 12.9465825], [77.5303824, 12.9462326], [77.5303866, 12.9461399], [77.5304229, 12.946071], [77.5307157, 12.9461969], [77.5306902, 12.9462443], [77.5306733, 12.9462795], [77.5304754, 12.9461989], [77.5304274, 12.9466153], [77.5305963, 12.9466925], [77.530517, 12.9469052], [77.5303131, 12.9468255], [77.5302871, 12.9468824], [77.5295675, 12.9465558], [77.5295999, 12.9464976], [77.5295595, 12.9464767], [77.5295239, 12.9465418], [77.5294346, 12.9464955], [77.5294702, 12.9464303], [77.5293557, 12.946371]]]}"
way/545054524,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5367949, 12.9524361], [77.5367666, 12.9524276], [77.5368041, 12.9523093], [77.5367705, 12.9522992], [77.5367993, 12.9522085], [77.5367784, 12.9522022], [77.536845, 12.9519921], [77.5369256, 12.9520163], [77.5371246, 12.9513883], [77.5373604, 12.9514593], [77.5374042, 12.9514725], [77.5372103, 12.9520844], [77.5372725, 12.9521031], [77.5372535, 12.9521629], [77.5372003, 12.9521469], [77.5371478, 12.9523125], [77.5371636, 12.9523173], [77.5371073, 12.9524951], [77.53705, 12.9524779], [77.5369978, 12.9526427], [77.5367528, 12.9525689], [77.5367949, 12.9524361]]]}"
way/545054525,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.533641, 12.961595], [77.5337192, 12.9615642], [77.5339106, 12.9620263], [77.5340845, 12.9624464], [77.534046, 12.9624615], [77.5340088, 12.9624762], [77.534037, 12.9625443], [77.5338566, 12.9626153], [77.5337977, 12.9624729], [77.5337423, 12.9624946], [77.533465, 12.9618249], [77.533446, 12.9618324], [77.533395, 12.9617093], [77.5334245, 12.9616977], [77.5334669, 12.9616811], [77.533373, 12.9614543], [77.5335533, 12.9613833], [77.533641, 12.961595]]]}"
way/577508428,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.696039, 12.9353569], [77.6960116, 12.9351787], [77.6963039, 12.935136], [77.6963313, 12.9353143], [77.696039, 12.9353569]]]}"
way/607891905,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7236563, 12.844427], [77.7236563, 12.8440845], [77.7239968, 12.8440845], [77.7239968, 12.844427], [77.7236563, 12.844427]]]}"
way/608196287,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7238514, 12.8440303], [77.7238514, 12.843792], [77.7239954, 12.843792], [77.7239887, 12.8440271], [77.7238514, 12.8440303]]]}"
way/609257700,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.682246, 12.9061953], [77.682227, 12.9059046], [77.6823669, 12.9058959], [77.6823859, 12.9061867], [77.682246, 12.9061953]]]}"
way/609270066,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6216342, 12.9491984], [77.6218278, 12.9490114], [77.6219292, 12.949111], [77.6217356, 12.9492981], [77.6216342, 12.9491984]]]}"
way/609547702,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6837613, 12.9100029], [77.6839268, 12.909856], [77.6839957, 12.9099297], [77.6838303, 12.9100767], [77.6837613, 12.9100029]]]}"
way/609547704,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.683755, 12.9098414], [77.6838498, 12.9097586], [77.6839304, 12.9098461], [77.6838355, 12.909929], [77.6838049, 12.9098958], [77.683755, 12.9098414]]]}"
way/609645200,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.643192, 12.9165228], [77.6431837, 12.9162999], [77.643314, 12.9162953], [77.6433224, 12.9165182], [77.643192, 12.9165228]]]}"
way/609934582,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6824947, 12.906888], [77.6824953, 12.9069125], [77.6822945, 12.9069193], [77.6822861, 12.9067857], [77.6823575, 12.9067854], [77.6824947, 12.906888]]]}"
way/610462191,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6685493, 12.9180554], [77.6684953, 12.9178873], [77.6687453, 12.9178079], [77.6687926, 12.9179773], [77.6685493, 12.9180554]]]}"
way/613381973,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6206222, 12.9494717], [77.6205099, 12.9492513], [77.6206066, 12.9491921], [77.6207234, 12.9494227], [77.6206222, 12.9494717]]]}"
way/613757694,no,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6788923, 12.8838524], [77.6788408, 12.8835621], [77.6790001, 12.8835353], [77.6790516, 12.8838255], [77.6788923, 12.8838524]]]}"
way/626878934,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7608979, 13.0224636], [77.7610877, 13.0221553], [77.7614156, 13.022347], [77.7612257, 13.0226552], [77.7608979, 13.0224636]]]}"
way/627130923,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6749776, 12.905644], [77.6749141, 12.905404], [77.6750659, 12.9053658], [77.6751294, 12.9056058], [77.6749776, 12.905644]]]}"
way/630203906,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6552916, 12.977541], [77.6553056, 12.9772172], [77.6559708, 12.9772444], [77.6559569, 12.9775682], [77.6552916, 12.977541]]]}"
way/635377076,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7527283, 12.8919547], [77.7527075, 12.8917134], [77.7528428, 12.8917022], [77.7528636, 12.8919436], [77.7527283, 12.8919547]]]}"
way/635377077,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7529184, 12.8919403], [77.752899, 12.891697], [77.7530275, 12.8916872], [77.7530469, 12.8919305], [77.7529184, 12.8919403]]]}"
way/639372091,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6091291, 12.9147205], [77.6091364, 12.9145284], [77.6094224, 12.9145388], [77.6094151, 12.9147309], [77.6091291, 12.9147205]]]}"
way/657125825,yes,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7058333, 12.9088234], [77.7062461, 12.9045375], [77.7063123, 12.9045446], [77.7062071, 12.9058288], [77.706138, 12.9066791], [77.7061138, 12.9069772], [77.7060929, 12.9071106], [77.7060432, 12.9071148], [77.7060014, 12.9075667], [77.7059863, 12.907714], [77.7059485, 12.9080835], [77.7058856, 12.9087336], [77.705881, 12.9087807], [77.7058764, 12.9088283], [77.7058333, 12.9088234]]]}"
