osm_id,road_type,foot_access,sidewalk,lit,surface,width,geometry_type,geometry
way/1364738220,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6504775, 13.0059915], [77.6505148, 13.0061862], [77.6505254, 13.0062407], [77.6504775, 13.0062485], [77.6504942, 13.0064616]]}"
way/1364738221,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6505254, 13.0062407], [77.6505707, 13.0062355], [77.6505654, 13.0061823], [77.6506614, 13.0060992], [77.651017, 13.0060334], [77.6511189, 13.0060215]]}"
way/1364738222,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6504775, 13.0059915], [77.6504672, 13.0059185], [77.6507187, 13.0058844], [77.6510087, 13.0058233], [77.6510866, 13.0059802], [77.6511189, 13.0060215], [77.6511242, 13.006031], [77.6511425, 13.0060634], [77.6512528, 13.0062594], [77.6512816, 13.0063024], [77.6511511, 13.0063354], [77.6509798, 13.0063668], [77.6507798, 13.0064015], [77.6507315, 13.0064106], [77.650715, 13.0063247], [77.6506434, 13.006339], [77.6506324, 13.0062442], [77.6505707, 13.0062355]]}"
way/1364738223,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6507315, 13.0064106], [77.6504942, 13.0064616], [77.6502321, 13.0065172], [77.650166, 13.0059621], [77.6504672, 13.0059185]]}"
way/1365359477,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.568615, 13.1074795], [77.5686445, 13.1076029], [77.5689, 13.1075186], [77.5688815, 13.107436], [77.568615, 13.1074795]]}"
way/1365454963,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5733155, 13.1079538], [77.5739936, 13.1077359], [77.5747819, 13.1074763], [77.574985, 13.1074078], [77.5751475, 13.10734], [77.5753738, 13.1072766]]}"
way/1365465281,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6104849, 12.9822701], [77.61047, 12.982224], [77.6104568, 12.9821833]]}"
way/1365989881,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.621528, 12.9766327], [77.6215383, 12.9768461]]}"
way/1365989884,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6217235, 12.9767527], [77.6218696, 12.9767478], [77.6218662, 12.9766119]]}"
way/1365989905,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6211053, 12.9766842], [77.6211685, 12.9770369]]}"
way/1366161317,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5921346, 13.0685286], [77.5917868, 13.0686193], [77.5915742, 13.0686748], [77.5915115, 13.0686911]]}"
way/1366466818,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4163486, 12.8547162], [77.4167889, 12.8545869]]}"
way/1366473946,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6405726, 13.0163583], [77.6404797, 13.0163795]]}"
way/1366473947,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6405726, 13.0163583], [77.640711, 13.0162112]]}"
way/1366656631,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6353858, 13.026204], [77.6354263, 13.0261949], [77.6354442, 13.0261909], [77.6355751, 13.0261615]]}"
way/1366769757,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7361974, 13.1379117], [77.7362483, 13.1382502]]}"
way/1367519436,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6387615, 12.9699838], [77.63761, 12.9698803], [77.6375451, 12.9698755], [77.6370208, 12.969837], [77.6364713, 12.9697966], [77.6363361, 12.9697867], [77.6360042, 12.9697624]]}"
way/1367519437,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.638751, 12.9701252], [77.6376012, 12.9700238], [77.6375347, 12.9700189], [77.6370098, 12.9699804], [77.6364603, 12.96994], [77.6363251, 12.9699301]]}"
way/1367519438,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6360018, 12.9698207], [77.6360042, 12.9697624], [77.6360219, 12.9693231], [77.6360824, 12.9689245], [77.6362917, 12.9684016]]}"
way/1367519441,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6366075, 12.9675502], [77.6361946, 12.9683863], [77.6359874, 12.9689056], [77.6359256, 12.9693128], [77.6359053, 12.9698143]]}"
way/1368046448,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5922627, 12.9714383], [77.5922901, 12.9714011]]}"
way/1368046449,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.592244, 12.9714652], [77.5922627, 12.9714383]]}"
way/1368046450,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5921887, 12.9715152], [77.592244, 12.9714652]]}"
way/1368046451,footway,,,,ground,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5929477, 12.9715258], [77.5927421, 12.9713331], [77.5926659, 12.971263], [77.5924002, 12.9710188], [77.5920662, 12.9706882], [77.5919432, 12.9705886]]}"
way/1368046454,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5938253, 12.9761341], [77.5937641, 12.9759719], [77.5936796, 12.9757392], [77.5934609, 12.9754614]]}"
way/1368046456,footway,,,yes,compacted,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5932997, 12.9772875], [77.5931317, 12.9774465], [77.5930645, 12.97751]]}"
way/1368125924,footway,,,,paving_stones,4,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6002711, 12.9767665], [77.5995947, 12.9767511], [77.599539, 12.9767721], [77.5995032, 12.9767969]]}"
way/1368125925,footway,,,,paving_stones,4,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6016675, 12.9767292], [77.6003677, 12.9767639]]}"
way/1368284546,footway,,,,metal,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.590616, 12.9707242], [77.5906371, 12.9707554]]}"
way/1368284547,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5892075, 12.9683715], [77.5892795, 12.9685406], [77.5895428, 12.968936], [77.5902496, 12.9701852], [77.590616, 12.9707242]]}"
way/1368284552,footway,,,,ground,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5907654, 12.9706313], [77.590766, 12.9706699]]}"
way/1368284553,footway,,,,ground,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5888983, 12.9682449], [77.5889897, 12.9682149], [77.58903, 12.9682168], [77.5890715, 12.9682404], [77.5892075, 12.9683715], [77.589505, 12.9685974], [77.591035, 12.9698756], [77.5912237, 12.9700332], [77.5912627, 12.9701247], [77.591223, 12.9702258], [77.5909575, 12.9704341], [77.5907671, 12.9705853], [77.5907654, 12.9706313]]}"
way/1368284555,footway,,,,ground,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.591912, 12.9705634], [77.5918689, 12.9705625]]}"
way/1368284556,footway,,,,metal,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5919432, 12.9705886], [77.591912, 12.9705634]]}"
way/1368422460,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.595815, 12.9759523], [77.5958148, 12.9760712]]}"
way/1368422461,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5958153, 12.9757676], [77.595815, 12.9759523]]}"
way/1368993344,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6856265, 13.0154953], [77.685439, 13.0155599]]}"
way/1368994934,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6548166, 12.8357315], [77.6549229, 12.8359912]]}"
way/1369014915,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4364332, 13.1043288], [77.4364137, 13.1043807], [77.4364236, 13.1044524], [77.436537, 13.1044931], [77.4366365, 13.1044931], [77.4367726, 13.1043963]]}"
way/1369014917,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4366326, 13.1048613], [77.4367233, 13.1049307], [77.4368038, 13.1049673], [77.4369325, 13.1049124], [77.4369727, 13.1048602]]}"
way/1369014918,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4368789, 13.1046486], [77.4368091, 13.1046355], [77.4367367, 13.1046538], [77.4366852, 13.1046883]]}"
way/1369021878,footway,yes,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6210111, 12.8739301], [77.6210481, 12.8737387], [77.6210682, 12.8736691], [77.6210824, 12.8736375], [77.6211015, 12.8736095], [77.6211254, 12.8735854], [77.6211553, 12.8735645], [77.6211887, 12.8735495], [77.6212254, 12.8735406], [77.6216352, 12.8734979], [77.6216315, 12.873454]]}"
way/1369518238,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4393005, 13.047966], [77.4393061, 13.0480437], [77.4393103, 13.048202], [77.439376, 13.0482445], [77.4393997, 13.0482806], [77.4393938, 13.0483592], [77.4393654, 13.0483836], [77.4392602, 13.0484347], [77.4392155, 13.0484713], [77.4392104, 13.0485149], [77.4392208, 13.0485581]]}"
way/1369519931,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7829186, 12.9461726], [77.7834152, 12.9461463]]}"
way/1369522947,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6694227, 12.9649783], [77.6693973, 12.9652751], [77.6696331, 12.9653147]]}"
way/1369522948,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.669426, 12.9649405], [77.6694227, 12.9649783]]}"
way/1369549288,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6083213, 12.9518289], [77.6083146, 12.951655]]}"
way/1369549289,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6083, 12.9512655], [77.6082931, 12.9510353], [77.6082863, 12.9509914], [77.6082663, 12.9507711]]}"
way/1369591567,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6568264, 12.9648029], [77.6567573, 12.9645592]]}"
way/1369630478,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6686552, 12.9266669], [77.6686488, 12.92667], [77.6686438, 12.9266749], [77.6686405, 12.9266811], [77.6686394, 12.9266886], [77.6686409, 12.9266961], [77.6686449, 12.9267026], [77.668651, 12.9267074], [77.6686583, 12.92671], [77.6686661, 12.92671], [77.6686735, 12.9267074], [77.6686795, 12.9267026], [77.6686835, 12.9266961], [77.668685, 12.9266886], [77.6686839, 12.9266811], [77.6686806, 12.9266749], [77.6686756, 12.92667], [77.6686692, 12.9266669], [77.6686622, 12.9266658], [77.6686552, 12.9266669]]}"
way/1369630479,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6687163, 12.9266812], [77.6686839, 12.9266811]]}"
way/1369830496,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6864892, 13.0215109], [77.6864626, 13.0215064], [77.6864479, 13.021514]]}"
way/1369831835,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.580976, 13.0584099], [77.5808878, 13.0582002], [77.5807282, 13.0578141]]}"
way/1370050087,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5530606, 13.0503218], [77.5530279, 13.0503553], [77.5529843, 13.0504], [77.5529129, 13.0504731]]}"
way/1370050098,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5536659, 13.0043004], [77.5537002, 13.0042957], [77.5538145, 13.0042804], [77.553842, 13.0042767]]}"
way/1370268446,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6156982, 12.9162576], [77.6156962, 12.9162308], [77.6156946, 12.9162093]]}"
way/1370351125,footway,,,yes,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5877053, 12.9757336], [77.5877278, 12.9757819], [77.5881397, 12.9762242], [77.5883628, 12.9763404], [77.5884614, 12.9763918], [77.5887446, 12.9765278], [77.588805, 12.9765568], [77.5892155, 12.9767775], [77.5892351, 12.9767881]]}"
way/1370351126,footway,,,yes,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5892351, 12.9767881], [77.5892601, 12.9768015], [77.5893022, 12.9768241]]}"
way/1370351127,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5892155, 12.9767775], [77.5892374, 12.9767568], [77.5892449, 12.9767497], [77.5892639, 12.9767318], [77.5893454, 12.9766839], [77.5895458, 12.9765903], [77.5896364, 12.9765105], [77.5896778, 12.9764605], [77.5898601, 12.9762074], [77.5899317, 12.9760764], [77.5899511, 12.9760239], [77.5901204, 12.9755596], [77.5901595, 12.975451], [77.5901832, 12.9753343], [77.5902225, 12.9751916], [77.5902086, 12.9751573], [77.5901556, 12.9750275]]}"
way/1370351128,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5902663, 12.9751235], [77.5902566, 12.9751289]]}"
way/1370351129,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5902566, 12.9751289], [77.5902398, 12.975139], [77.5902238, 12.9751487]]}"
way/1370351130,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5902238, 12.9751487], [77.5902086, 12.9751573]]}"
way/1370351131,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5896846, 12.9718029], [77.5899526, 12.9727374], [77.5900482, 12.9727193], [77.5900688, 12.9727154], [77.5901232, 12.972707]]}"
way/1370351132,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5896677, 12.9717438], [77.5896846, 12.9718029]]}"
way/1370353689,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6079874, 12.981702], [77.6072927, 12.9819576], [77.6065353, 12.9822339]]}"
way/1370353690,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.606492, 12.9822475], [77.6060393, 12.9824103]]}"
way/1370353691,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6065353, 12.9822339], [77.6065046, 12.9822435], [77.606492, 12.9822475]]}"
way/1370353692,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6060658, 12.982465], [77.6064556, 12.9823249], [77.6071341, 12.9820819], [77.6082245, 12.9816957]]}"
way/1370353693,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6082245, 12.9816957], [77.6082512, 12.9816861], [77.6082817, 12.9816751]]}"
way/1370353694,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6082817, 12.9816751], [77.6095321, 12.9811861]]}"
way/1370353695,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6102037, 12.9808832], [77.6101986, 12.9808653]]}"
way/1370353696,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6102578, 12.9810733], [77.6102515, 12.9810511]]}"
way/1370353697,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6099488, 12.9808634], [77.6099688, 12.9808569]]}"
way/1370353698,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6099688, 12.9808569], [77.6100026, 12.9808458], [77.6100545, 12.9808294], [77.6100815, 12.9808207]]}"
way/1370353699,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6100815, 12.9808207], [77.6101028, 12.9808147]]}"
way/1370353701,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6095321, 12.9811861], [77.6095418, 12.9811828], [77.609554, 12.9811785]]}"
way/1370353702,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.609554, 12.9811785], [77.6099963, 12.9810234], [77.610005, 12.9810204]]}"
way/1370353703,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6099623, 12.9809007], [77.6099646, 12.9809078]]}"
way/1370353704,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6100014, 12.9810119], [77.610005, 12.9810204]]}"
way/1370353705,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.610094, 12.9811766], [77.6101067, 12.9811713], [77.6101096, 12.9811701]]}"
way/1370353706,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.610185, 12.9811452], [77.610193, 12.9811426], [77.6102109, 12.9811366]]}"
way/1370355543,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6020392, 12.9892955], [77.6020663, 12.9893209], [77.6020959, 12.9893485]]}"
way/1370355545,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.601737, 12.9898216], [77.6017326, 12.9898103], [77.6017321, 12.9897953], [77.6020975, 12.9893771], [77.6021111, 12.9893616], [77.6021453, 12.9893226]]}"
way/1370355546,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6020959, 12.9893485], [77.6021111, 12.9893616]]}"
way/1370355547,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6021115, 12.9891986], [77.6020309, 12.9892869], [77.6018771, 12.9894555]]}"
way/1370355548,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6018417, 12.9894973], [77.6016587, 12.9897017]]}"
way/1370355549,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6018771, 12.9894555], [77.6018516, 12.9894856], [77.6018417, 12.9894973]]}"
way/1370355550,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6014021, 12.9899539], [77.6014363, 12.9899368], [77.6016306, 12.9897319]]}"
way/1370355551,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6016306, 12.9897319], [77.6016457, 12.9897156], [77.6016587, 12.9897017]]}"
way/1370355552,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6020309, 12.9892869], [77.6020392, 12.9892955]]}"
way/1370355553,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6036009, 12.9868836], [77.6036002, 12.9868752]]}"
way/1370355555,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6035537, 12.9868826], [77.6035456, 12.9868284]]}"
way/1370355557,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6035759, 12.986821], [77.6035739, 12.9867985]]}"
way/1370355558,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6028874, 12.9865827], [77.6028935, 12.9865669]]}"
way/1370355559,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6028663, 12.9866378], [77.6028874, 12.9865827]]}"
way/1370355560,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5998655, 12.987827], [77.5998333, 12.9877613]]}"
way/1370355561,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5998655, 12.987827], [77.599889, 12.9878741]]}"
way/1370780547,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5938909, 13.0868909], [77.5939077, 13.0868874], [77.5939261, 13.0868818], [77.59402, 13.0868506], [77.5940949, 13.0868067], [77.5941945, 13.0867816], [77.5942681, 13.0867348], [77.5943277, 13.0867286], [77.5943585, 13.0867401], [77.5944175, 13.0867503], [77.5944741, 13.086724], [77.5945021, 13.0867111]]}"
way/1370792127,living_street,,no,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6015578, 12.9089097], [77.6014592, 12.9090061], [77.6012447, 12.9089564]]}"
way/1370798175,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6739127, 12.9249032], [77.6739073, 12.9249179]]}"
way/1370798176,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6739429, 12.9248197], [77.6739341, 12.9248439]]}"
way/1370798177,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6740761, 12.924492], [77.6740696, 12.9245067]]}"
way/1370798178,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6740696, 12.9245067], [77.6740585, 12.9245316], [77.6740469, 12.9245578]]}"
way/1370873372,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6977429, 12.9567564], [77.6978961, 12.9567714], [77.6980463, 12.9567829]]}"
way/1370873373,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6980463, 12.9567829], [77.6980708, 12.9567861], [77.6981039, 12.9567906]]}"
way/1370873374,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6977219, 12.9567416], [77.6977012, 12.9569117]]}"
way/1370873377,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6977389, 12.9569174], [77.69782, 12.95693], [77.6987089, 12.9571098], [77.6987507, 12.9571148]]}"
way/1370876648,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6097821, 12.9348249], [77.6097735, 12.9348133]]}"
way/1370876649,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6097735, 12.9348133], [77.6097526, 12.9347879], [77.609697, 12.9347187], [77.6096696, 12.9346874]]}"
way/1370876650,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6096696, 12.9346874], [77.6096324, 12.9346871]]}"
way/1370876651,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6098661, 12.9347362], [77.6098504, 12.9347148], [77.6097984, 12.9346439], [77.6097726, 12.9346086]]}"
way/1370876652,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6098661, 12.9347362], [77.6098804, 12.9347521]]}"
way/1370876653,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6097726, 12.9346086], [77.609766, 12.9345873]]}"
way/1371099916,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5138337, 13.0507599], [77.5138841, 13.0507678]]}"
way/1371961007,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.691204, 12.9274784], [77.6916592, 12.9274343], [77.691649, 12.9273022], [77.6918821, 12.9272787]]}"
way/1372019644,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6634682, 13.0038662], [77.6633888, 13.0038589]]}"
way/1372019645,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6631201, 13.0038426], [77.6630622, 13.003838]]}"
way/1372271413,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5522202, 13.0191578], [77.5522101, 13.0191116], [77.5521821, 13.0189833]]}"
way/1372893326,footway,,,,sett,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7247513, 12.9764427], [77.7247699, 12.9764417]]}"
way/1372893328,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7246558, 12.9765365], [77.7246538, 12.9765124]]}"
way/1372893329,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7245634, 12.9764597], [77.724564, 12.9764684]]}"
way/1372893330,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7245653, 12.9764897], [77.7245662, 12.9765032], [77.7245707, 12.9765449]]}"
way/1372893331,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.724564, 12.9764684], [77.7245649, 12.9764824], [77.7245653, 12.9764897]]}"
way/1372901456,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6766235, 13.0003738], [77.6766711, 13.0002639]]}"
way/1372901457,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6765887, 13.0004429], [77.6766034, 13.0004202], [77.6766235, 13.0003738]]}"
way/1372901458,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6768012, 12.9999215], [77.6768093, 12.9998692], [77.6768116, 12.9997324], [77.6773367, 12.9997595], [77.6773774, 12.9997683]]}"
way/1372901459,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6753893, 13.0000645], [77.6759134, 13.0002841], [77.676248, 13.0004181], [77.6763949, 13.0004579], [77.6765317, 13.0004533], [77.6765887, 13.0004429]]}"
way/1372901460,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6766711, 13.0002639], [77.6766873, 13.0001853], [77.676706, 13.0001227], [77.6767175, 13.000051], [77.6767888, 12.9999407], [77.6768012, 12.9999215]]}"
way/1372901461,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6768971, 12.9998684], [77.6768093, 12.9998692], [77.6767791, 12.9998683]]}"
way/1372901462,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6773338, 13.0000953], [77.6773129, 13.0005283], [77.6773122, 13.0005442]]}"
way/1372901467,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6782776, 12.9999114], [77.6781981, 12.9999105]]}"
way/1372901468,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6782789, 12.9998032], [77.6782786, 12.9998241]]}"
way/1372901469,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6782789, 12.9997784], [77.6782789, 12.9998032]]}"
way/1372901470,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6782786, 12.9998241], [77.6782776, 12.9999114]]}"
way/1372904336,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6407557, 12.9994215], [77.6408178, 12.9994552], [77.6409457, 12.9995249]]}"
way/1372941202,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6096796, 12.9926364], [77.609705, 12.9926164], [77.6097419, 12.9925902]]}"
way/1372941203,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6095958, 12.992735], [77.6095891, 12.9927217], [77.6096796, 12.9926364]]}"
way/1372941204,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6097051, 12.9928402], [77.6096782, 12.9928634], [77.6096649, 12.9928428]]}"
way/1372941205,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6098016, 12.9927577], [77.6097567, 12.992798], [77.6097051, 12.9928402]]}"
way/1372941206,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6097531, 12.9925825], [77.60976, 12.9925937]]}"
way/1372941207,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6098368, 12.9927328], [77.6098301, 12.9927198]]}"
way/1372941208,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.60976, 12.9925937], [77.6097806, 12.9926308], [77.6098192, 12.9927003], [77.6098301, 12.9927198]]}"
way/1372941209,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6089209, 12.9934381], [77.6096782, 12.9928634]]}"
way/1372941210,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6074889, 12.9934982], [77.6074872, 12.9934813]]}"
way/1372941211,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6075019, 12.9936324], [77.6075005, 12.9936181]]}"
way/1372941213,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6052191, 12.9945034], [77.6052077, 12.9944822]]}"
way/1372941214,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6052319, 12.994452], [77.6052372, 12.9944645]]}"
